"ADDR_KEY","PC","STREET_NM","HNR_FULL","LAXON_NAME"
"158768232","4451CR",Roofvogelstraat,"81",Heinkenszand
"158768233","4451CR",Roofvogelstraat,"83",Heinkenszand
"158768234","4451CR",Roofvogelstraat,"85",Heinkenszand
"158768235","4451CR",Roofvogelstraat,"87",Heinkenszand
"158768236","4451CR",Roofvogelstraat,"89",Heinkenszand
"158768237","4451CP",Roofvogelstraat,"9",Heinkenszand
"158768238","4456BD",Roompotstraat,"1",Lewedorp
"158768239","4456BE",Roompotstraat,"10",Lewedorp
"158768240","4456BD",Roompotstraat,"11",Lewedorp
"158768241","4456BE",Roompotstraat,"12",Lewedorp
"158768242","4456BD",Roompotstraat,"13",Lewedorp
"158768243","4456BE",Roompotstraat,"14",Lewedorp
"158768244","4456BD",Roompotstraat,"15",Lewedorp
"158768245","4456BE",Roompotstraat,"16",Lewedorp
"158768246","4456BD",Roompotstraat,"17",Lewedorp
"158768247","4456BE",Roompotstraat,"18",Lewedorp
"158768248","4456BD",Roompotstraat,"19",Lewedorp
"158768249","4456BE",Roompotstraat,"2",Lewedorp
"158768250","4456BE",Roompotstraat,"20",Lewedorp
"158768251","4456BD",Roompotstraat,"21",Lewedorp
"158768252","4456BE",Roompotstraat,"22",Lewedorp
"158768269","4456BD",Roompotstraat,"23",Lewedorp
"158768270","4456BE",Roompotstraat,"24",Lewedorp
"158768271","4456BD",Roompotstraat,"25",Lewedorp
"158768272","4456BE",Roompotstraat,"26",Lewedorp
"158768273","4456BE",Roompotstraat,"28",Lewedorp
"158768274","4456BD",Roompotstraat,"3",Lewedorp
"158768275","4456BE",Roompotstraat,"30",Lewedorp
"158768276","4456BE",Roompotstraat,"32",Lewedorp
"158768277","4456BD",Roompotstraat,"33",Lewedorp
"158768278","4456BE",Roompotstraat,"34",Lewedorp
"158768279","4456BD",Roompotstraat,"35",Lewedorp
"158768280","4456BE",Roompotstraat,"36",Lewedorp
"158768281","4456BD",Roompotstraat,"37",Lewedorp
"158768282","4456BE",Roompotstraat,"38",Lewedorp
"158768283","4456BD",Roompotstraat,"39",Lewedorp
"158768284","4456BE",Roompotstraat,"4",Lewedorp
"158768285","4456BE",Roompotstraat,"40",Lewedorp
"158768286","4456BD",Roompotstraat,"41",Lewedorp
"158768287","4456BE",Roompotstraat,"42",Lewedorp
"158768288","4456BD",Roompotstraat,"43",Lewedorp
"158768289","4456BE",Roompotstraat,"44",Lewedorp
"158768290","4456BE",Roompotstraat,"46",Lewedorp
"158768291","4456BE",Roompotstraat,"48",Lewedorp
"158768292","4456BD",Roompotstraat,"5",Lewedorp
"158768293","4456BE",Roompotstraat,"50",Lewedorp
"158768294","4456BE",Roompotstraat,"52",Lewedorp
"158768295","4456BE",Roompotstraat,"6",Lewedorp
"158768296","4456BD",Roompotstraat,"7",Lewedorp
"158768297","4456BE",Roompotstraat,"8",Lewedorp
"158768298","4456BD",Roompotstraat,"9",Lewedorp
"158768299","4456RL",Roverweg,"1",Lewedorp
"158768300","4456VW",Roverweg,"2",Lewedorp
"158768301","4456RL",Roverweg,"3",Lewedorp
"158768302","4451TP",Rozemarijnstraat,"1",Heinkenszand
"158768303","4451TP",Rozemarijnstraat,"11",Heinkenszand
"158768304","4451TP",Rozemarijnstraat,"13",Heinkenszand
"158768305","4451TP",Rozemarijnstraat,"15",Heinkenszand
"158768306","4451TP",Rozemarijnstraat,"17",Heinkenszand
"158768307","4451TP",Rozemarijnstraat,"19",Heinkenszand
"158768308","4451TP",Rozemarijnstraat,"21",Heinkenszand
"158768309","4451TP",Rozemarijnstraat,"23",Heinkenszand
"158768310","4451TP",Rozemarijnstraat,"3",Heinkenszand
"158768311","4451TP",Rozemarijnstraat,"5",Heinkenszand
"158768312","4451TP",Rozemarijnstraat,"7",Heinkenszand
"158768313","4451TP",Rozemarijnstraat,"9",Heinkenszand
"158768314","4434AL",Rozenstraat,"1",Kwadendamme
"158768315","4434AL",Rozenstraat,"10",Kwadendamme
"158768316","4434AL",Rozenstraat,"11",Kwadendamme
"158768317","4434AL",Rozenstraat,"12",Kwadendamme
"158768318","4434AL",Rozenstraat,"14",Kwadendamme
"158768319","4434AL",Rozenstraat,"16",Kwadendamme
"158768320","4434AL",Rozenstraat,"2",Kwadendamme
"158768321","4434AL",Rozenstraat,"3",Kwadendamme
"158768322","4434AL",Rozenstraat,"4",Kwadendamme
"158768323","4434AL",Rozenstraat,"5",Kwadendamme
"158768324","4434AL",Rozenstraat,"6",Kwadendamme
"158768325","4434AL",Rozenstraat,"8",Kwadendamme
"158768326","4434AL",Rozenstraat,"9",Kwadendamme
"158768327","4438NM",Ruigendijk,"10",Driewegen
"158768328","4438NM",Ruigendijk,"12",Driewegen
"158768329","4438NM",Ruigendijk,"2",Driewegen
"158768330","4438NM",Ruigendijk,"4",Driewegen
"158768331","4438NM",Ruigendijk,"6",Driewegen
"158768332","4438NM",Ruigendijk,"8",Driewegen
"158768333","4438NM",Ruigendijk,"8A",Driewegen
"158768334","4444NE",Ruilverkavelingsweg,"3",'s-Heer Abtskerke
"158768337","4435AJ",Schansstraat,"1",Baarland
"158768338","4435AJ",Schansstraat,"10",Baarland
"158768339","4435AJ",Schansstraat,"11",Baarland
"158768340","4435AJ",Schansstraat,"12",Baarland
"158768341","4435AJ",Schansstraat,"13",Baarland
"158768342","4435AJ",Schansstraat,"14",Baarland
"158768343","4435AJ",Schansstraat,"15",Baarland
"158768344","4435AJ",Schansstraat,"16",Baarland
"158768345","4435AJ",Schansstraat,"17",Baarland
"158768346","4435AJ",Schansstraat,"18",Baarland
"158768347","4435AJ",Schansstraat,"2",Baarland
"158768348","4435AJ",Schansstraat,"20",Baarland
"158768349","4435AJ",Schansstraat,"22",Baarland
"158768350","4435AJ",Schansstraat,"24",Baarland
"158768351","4435AJ",Schansstraat,"4",Baarland
"158768352","4435AJ",Schansstraat,"6",Baarland
"158768353","4435AJ",Schansstraat,"9",Baarland
"158768354","4456AR",Scheldestraat,"1",Lewedorp
"158768355","4456AS",Scheldestraat,"10",Lewedorp
"158768356","4456AS",Scheldestraat,"12",Lewedorp
"158768357","4456AS",Scheldestraat,"14",Lewedorp
"158768358","4456AS",Scheldestraat,"16",Lewedorp
"158768359","4456AS",Scheldestraat,"18",Lewedorp
"158768360","4456AR",Scheldestraat,"1A",Lewedorp
"158768361","4456AS",Scheldestraat,"2",Lewedorp
"158768362","4456AS",Scheldestraat,"20",Lewedorp
"158768363","4456AS",Scheldestraat,"22",Lewedorp
"158768364","4456AS",Scheldestraat,"24",Lewedorp
"158768365","4456AS",Scheldestraat,"26",Lewedorp
"158768366","4456AS",Scheldestraat,"28",Lewedorp
"158768367","4456AS",Scheldestraat,"2A",Lewedorp
"158768368","4456AR",Scheldestraat,"3",Lewedorp
"158768369","4456AT",Scheldestraat,"30",Lewedorp
"158768370","4456AT",Scheldestraat,"32",Lewedorp
"158768371","4456AT",Scheldestraat,"34",Lewedorp
"158768372","4456AT",Scheldestraat,"36",Lewedorp
"158768373","4456AT",Scheldestraat,"38",Lewedorp
"158768374","4456AS",Scheldestraat,"4",Lewedorp
"158768375","4456AT",Scheldestraat,"40",Lewedorp
"158768376","4456AT",Scheldestraat,"42",Lewedorp
"158768377","4456AR",Scheldestraat,"43",Lewedorp
"158768378","4456AT",Scheldestraat,"44",Lewedorp
"158768379","4456AR",Scheldestraat,"45",Lewedorp
"158768380","4456AT",Scheldestraat,"46",Lewedorp
"158768381","4456AR",Scheldestraat,"47",Lewedorp
"158768382","4456AT",Scheldestraat,"48",Lewedorp
"158768383","4456AR",Scheldestraat,"49",Lewedorp
"158768384","4456AR",Scheldestraat,"5",Lewedorp
"158768386","4456AT",Scheldestraat,"54",Lewedorp
"158768387","4456AS",Scheldestraat,"6",Lewedorp
"158768388","4456AR",Scheldestraat,"7",Lewedorp
"158768389","4456AS",Scheldestraat,"8",Lewedorp
"158768390","4456AR",Scheldestraat,"9",Lewedorp
"158768391","4434NN",Schellepad,"1",Kwadendamme
"158768392","4434NN",Schellepad,"3",Kwadendamme
"158768393","4455TB",Schenkeldijk,"1",Nieuwdorp
"158768394","4455VP",Schippersweg,"1",Nieuwdorp
"158768395","4455VP",Schippersweg,"10",Nieuwdorp
"158768396","4455VP",Schippersweg,"12",Nieuwdorp
"158768397","4455VP",Schippersweg,"14",Nieuwdorp
"158768398","4455VP",Schippersweg,"16",Nieuwdorp
"158768399","4455VP",Schippersweg,"18",Nieuwdorp
"158768400","4455VP",Schippersweg,"2",Nieuwdorp
"158768401","4455VP",Schippersweg,"20",Nieuwdorp
"158768402","4455VP",Schippersweg,"24",Nieuwdorp
"158768403","4455VP",Schippersweg,"26",Nieuwdorp
"158768404","4455VP",Schippersweg,"28",Nieuwdorp
"158768405","4455VP",Schippersweg,"30",Nieuwdorp
"158768406","4455VP",Schippersweg,"32",Nieuwdorp
"158768407","4455VP",Schippersweg,"4",Nieuwdorp
"158768408","4455VP",Schippersweg,"6",Nieuwdorp
"158768409","4455VP",Schippersweg,"6A",Nieuwdorp
"158768410","4455VP",Schippersweg,"8",Nieuwdorp
"158768414","4431AS",Schoolpad,"6",'s-Gravenpolder
"158768416","4456AK",Schoolplein,"1",Lewedorp
"158768417","4456AK",Schoolplein,"10",Lewedorp
"158768418","4456AK",Schoolplein,"11",Lewedorp
"158768419","4456AK",Schoolplein,"2",Lewedorp
"158768420","4456AK",Schoolplein,"3",Lewedorp
"158768421","4456AK",Schoolplein,"4",Lewedorp
"158768422","4456AK",Schoolplein,"5",Lewedorp
"158768423","4456AK",Schoolplein,"6",Lewedorp
"158768424","4456AK",Schoolplein,"7",Lewedorp
"158768425","4456AK",Schoolplein,"8",Lewedorp
"158768426","4456AK",Schoolplein,"9",Lewedorp
"158768434","4431AL",Schoolstraat,"16",'s-Gravenpolder
"158768440","4431AL",Schoolstraat,"24",'s-Gravenpolder
"158768442","4431AL",Schoolstraat,"26",'s-Gravenpolder
"158768444","4431AL",Schoolstraat,"28",'s-Gravenpolder
"158768447","4431AL",Schoolstraat,"30",'s-Gravenpolder
"158768449","4431AL",Schoolstraat,"32",'s-Gravenpolder
"158768451","4431AL",Schoolstraat,"34",'s-Gravenpolder
"158768453","4431AL",Schoolstraat,"36",'s-Gravenpolder
"158768455","4431AL",Schoolstraat,"38",'s-Gravenpolder
"158768456","4431AK",Schoolstraat,"39",'s-Gravenpolder
"158768458","4431AK",Schoolstraat,"41",'s-Gravenpolder
"158768464","4438AD",Schoondijksedijk,"1",Driewegen
"158768465","4438AE",Schoondijksedijk,"10",Driewegen
"158768466","4438AD",Schoondijksedijk,"11",Driewegen
"158768467","4438AE",Schoondijksedijk,"12",Driewegen
"158768468","4438AD",Schoondijksedijk,"13",Driewegen
"158768469","4438AE",Schoondijksedijk,"14",Driewegen
"158768470","4438AE",Schoondijksedijk,"14A",Driewegen
"158768471","4438AD",Schoondijksedijk,"15",Driewegen
"158768472","4438AE",Schoondijksedijk,"16",Driewegen
"158768473","4438AD",Schoondijksedijk,"17",Driewegen
"158768474","4438AD",Schoondijksedijk,"19",Driewegen
"158768475","4438AD",Schoondijksedijk,"2",Driewegen
"158768476","4438AD",Schoondijksedijk,"21",Driewegen
"158768477","4438AD",Schoondijksedijk,"23",Driewegen
"158768478","4438AD",Schoondijksedijk,"27",Driewegen
"158768479","4438AD",Schoondijksedijk,"29",Driewegen
"158768480","4438AD",Schoondijksedijk,"2A",Driewegen
"158768482","4438AD",Schoondijksedijk,"3",Driewegen
"158768483","4438AD",Schoondijksedijk,"31",Driewegen
"158768484","4438AE",Schoondijksedijk,"33",Driewegen
"158768485","4438AE",Schoondijksedijk,"35",Driewegen
"158768486","4438AE",Schoondijksedijk,"37",Driewegen
"158768487","4438AE",Schoondijksedijk,"39",Driewegen
"158768488","4438AD",Schoondijksedijk,"4",Driewegen
"158768489","4438AE",Schoondijksedijk,"41",Driewegen
"158768490","4438AE",Schoondijksedijk,"43",Driewegen
"158768491","4438AE",Schoondijksedijk,"45",Driewegen
"158768492","4438AE",Schoondijksedijk,"47",Driewegen
"158768493","4438AE",Schoondijksedijk,"49",Driewegen
"158768494","4438AD",Schoondijksedijk,"5",Driewegen
"158768495","4438AE",Schoondijksedijk,"51",Driewegen
"158768496","4438AE",Schoondijksedijk,"53",Driewegen
"158768497","4438AE",Schoondijksedijk,"6",Driewegen
"158768498","4438AD",Schoondijksedijk,"7",Driewegen
"158768499","4438AE",Schoondijksedijk,"8",Driewegen
"158768500","4438AD",Schoondijksedijk,"9",Driewegen
"158768501","4431NC",Schoorkenszandweg,"1",'s-Gravenpolder
"158768502","4431NC",Schoorkenszandweg,"10",'s-Gravenpolder
"158768503","4431NC",Schoorkenszandweg,"11",'s-Gravenpolder
"158768504","4431NC",Schoorkenszandweg,"13",'s-Gravenpolder
"158768505","4431NC",Schoorkenszandweg,"14",'s-Gravenpolder
"158768506","4431NC",Schoorkenszandweg,"15",'s-Gravenpolder
"158768507","4431NC",Schoorkenszandweg,"17",'s-Gravenpolder
"158768508","4431NC",Schoorkenszandweg,"17A",'s-Gravenpolder
"158768509","4431NC",Schoorkenszandweg,"19",'s-Gravenpolder
"158768510","4431NC",Schoorkenszandweg,"2",'s-Gravenpolder
"158768511","4431NC",Schoorkenszandweg,"21",'s-Gravenpolder
"158768512","4431NC",Schoorkenszandweg,"21A",'s-Gravenpolder
"158768513","4431NC",Schoorkenszandweg,"23",'s-Gravenpolder
"158768514","4431NC",Schoorkenszandweg,"23A",'s-Gravenpolder
"158768515","4431NC",Schoorkenszandweg,"23B",'s-Gravenpolder
"158768516","4431NC",Schoorkenszandweg,"25",'s-Gravenpolder
"158768517","4431NC",Schoorkenszandweg,"25A",'s-Gravenpolder
"158768518","4431NC",Schoorkenszandweg,"25B",'s-Gravenpolder
"158768519","4431PH",Schoorkenszandweg,"27",'s-Gravenpolder
"158768520","4431PH",Schoorkenszandweg,"29",'s-Gravenpolder
"158768521","4431NC",Schoorkenszandweg,"2A",'s-Gravenpolder
"158768522","4431NC",Schoorkenszandweg,"3",'s-Gravenpolder
"158768523","4431NC",Schoorkenszandweg,"4",'s-Gravenpolder
"158768524","4431NC",Schoorkenszandweg,"6",'s-Gravenpolder
"158768525","4431NC",Schoorkenszandweg,"7",'s-Gravenpolder
"158768526","4431NC",Schoorkenszandweg,"7Z",'s-Gravenpolder
"158768527","4431NC",Schoorkenszandweg,"8",'s-Gravenpolder
"158768528","4431NC",Schoorkenszandweg,"8A",'s-Gravenpolder
"158768529","4431NC",Schoorkenszandweg,"8B",'s-Gravenpolder
"158768530","4431NC",Schoorkenszandweg,"9",'s-Gravenpolder
"158768531","4451HS",Schouwersweg,"1",Heinkenszand
"158768532","4451HT",Schouwersweg,"10",Heinkenszand
"158768533","4451HT",Schouwersweg,"100",Heinkenszand
"158768534","4451HT",Schouwersweg,"102",Heinkenszand
"158768535","4451HT",Schouwersweg,"104",Heinkenszand
"158768536","4451HS",Schouwersweg,"11",Heinkenszand
"158768537","4451HS",Schouwersweg,"13",Heinkenszand
"158768538","4451HS",Schouwersweg,"15",Heinkenszand
"158768539","4451HS",Schouwersweg,"17",Heinkenszand
"158768540","4451HS",Schouwersweg,"19",Heinkenszand
"158768541","4451HS",Schouwersweg,"1A",Heinkenszand
"158768542","4451HS",Schouwersweg,"1B",Heinkenszand
"158768543","4451HS",Schouwersweg,"1C",Heinkenszand
"158768544","4451HT",Schouwersweg,"20",Heinkenszand
"158768545","4451HT",Schouwersweg,"22",Heinkenszand
"158768546","4451HT",Schouwersweg,"24",Heinkenszand
"158768547","4451HT",Schouwersweg,"26",Heinkenszand
"158768548","4451HT",Schouwersweg,"28",Heinkenszand
"158768549","4451HS",Schouwersweg,"3",Heinkenszand
"158768550","4451HT",Schouwersweg,"30",Heinkenszand
"158768551","4451HT",Schouwersweg,"32",Heinkenszand
"158768552","4451HS",Schouwersweg,"3A",Heinkenszand
"158768553","4451HT",Schouwersweg,"40",Heinkenszand
"158768554","4451HT",Schouwersweg,"42",Heinkenszand
"158768555","4451HS",Schouwersweg,"5",Heinkenszand
"158768556","4451HT",Schouwersweg,"58",Heinkenszand
"158768557","4451HS",Schouwersweg,"5A",Heinkenszand
"158768558","4451HS",Schouwersweg,"5C",Heinkenszand
"158768560","4451HT",Schouwersweg,"68",Heinkenszand
"158768561","4451HS",Schouwersweg,"7",Heinkenszand
"158768562","4451HT",Schouwersweg,"70",Heinkenszand
"158768563","4451HT",Schouwersweg,"72",Heinkenszand
"158768564","4451HT",Schouwersweg,"74",Heinkenszand
"158768565","4451HT",Schouwersweg,"76",Heinkenszand
"158768566","4451HT",Schouwersweg,"80",Heinkenszand
"158768567","4451HT",Schouwersweg,"82",Heinkenszand
"158768568","4451HS",Schouwersweg,"9",Heinkenszand
"158768569","4451HT",Schouwersweg,"94",Heinkenszand
"158768571","4451HS",Schouwersweg,"9D",Heinkenszand
"158768572","4431BA",Schuitweg,"1",'s-Gravenpolder
"158768573","4431BB",Schuitweg,"10",'s-Gravenpolder
"158768574","4431BA",Schuitweg,"11",'s-Gravenpolder
"158768575","4431BB",Schuitweg,"12",'s-Gravenpolder
"158768576","4431BA",Schuitweg,"13",'s-Gravenpolder
"158768577","4431BB",Schuitweg,"14",'s-Gravenpolder
"158768578","4431BA",Schuitweg,"15",'s-Gravenpolder
"158768579","4431BB",Schuitweg,"18",'s-Gravenpolder
"158768580","4431BA",Schuitweg,"19",'s-Gravenpolder
"158768581","4431BA",Schuitweg,"1A",'s-Gravenpolder
"158768582","4431BB",Schuitweg,"2",'s-Gravenpolder
"158768583","4431BB",Schuitweg,"20",'s-Gravenpolder
"158768584","4431BA",Schuitweg,"21",'s-Gravenpolder
"158768585","4431BB",Schuitweg,"22",'s-Gravenpolder
"158768586","4431BB",Schuitweg,"24",'s-Gravenpolder
"158768587","4431BB",Schuitweg,"26",'s-Gravenpolder
"158768588","4431BA",Schuitweg,"3",'s-Gravenpolder
"158768590","4431BB",Schuitweg,"4",'s-Gravenpolder
"158768591","4431BA",Schuitweg,"5",'s-Gravenpolder
"158768592","4431BB",Schuitweg,"6",'s-Gravenpolder
"158768594","4431BB",Schuitweg,"8",'s-Gravenpolder
"158768595","4431BA",Schuitweg,"9",'s-Gravenpolder
"158768596","4434AT",Schuttershofstraat,"1",Kwadendamme
"158768597","4434AT",Schuttershofstraat,"10",Kwadendamme
"158768598","4434AT",Schuttershofstraat,"12",Kwadendamme
"158768599","4434AT",Schuttershofstraat,"14",Kwadendamme
"158768600","4434AT",Schuttershofstraat,"16",Kwadendamme
"158768601","4434AT",Schuttershofstraat,"18",Kwadendamme
"158768602","4434AT",Schuttershofstraat,"2",Kwadendamme
"158768603","4434AT",Schuttershofstraat,"20",Kwadendamme
"158768604","4434AT",Schuttershofstraat,"22",Kwadendamme
"158768605","4434AT",Schuttershofstraat,"24",Kwadendamme
"158768606","4434AT",Schuttershofstraat,"26",Kwadendamme
"158768607","4434AT",Schuttershofstraat,"28",Kwadendamme
"158768608","4434AT",Schuttershofstraat,"3",Kwadendamme
"158768609","4434AT",Schuttershofstraat,"30",Kwadendamme
"158768610","4434AT",Schuttershofstraat,"4",Kwadendamme
"158768611","4434AT",Schuttershofstraat,"5",Kwadendamme
"158768612","4434AT",Schuttershofstraat,"6",Kwadendamme
"158768613","4434AT",Schuttershofstraat,"7",Kwadendamme
"158768614","4434AT",Schuttershofstraat,"8",Kwadendamme
"158768615","4441AT",Schuttersstraat,"1",Ovezande
"158768616","4441AT",Schuttersstraat,"10",Ovezande
"158768617","4441AT",Schuttersstraat,"12",Ovezande
"158768618","4441AT",Schuttersstraat,"14",Ovezande
"158768619","4441AT",Schuttersstraat,"16",Ovezande
"158768620","4441AT",Schuttersstraat,"18",Ovezande
"158768621","4441AT",Schuttersstraat,"20",Ovezande
"158768622","4441AT",Schuttersstraat,"22",Ovezande
"158768623","4441AT",Schuttersstraat,"24",Ovezande
"158768624","4441AT",Schuttersstraat,"26",Ovezande
"158768625","4441AT",Schuttersstraat,"28",Ovezande
"158768626","4441AT",Schuttersstraat,"3",Ovezande
"158768627","4441AT",Schuttersstraat,"30",Ovezande
"158768628","4441AT",Schuttersstraat,"32",Ovezande
"158768629","4441AT",Schuttersstraat,"34",Ovezande
"158768630","4441AT",Schuttersstraat,"36",Ovezande
"158768631","4441AT",Schuttersstraat,"6",Ovezande
"158768632","4441AT",Schuttersstraat,"8",Ovezande
"158768633","4443AS",Schuurhoek,"1",Nisse
"158768634","4443AS",Schuurhoek,"11",Nisse
"158768635","4443AS",Schuurhoek,"13",Nisse
"158768636","4443AS",Schuurhoek,"15",Nisse
"158768637","4443AS",Schuurhoek,"3",Nisse
"158768638","4443AS",Schuurhoek,"5",Nisse
"158768639","4443AS",Schuurhoek,"7",Nisse
"158768640","4443AS",Schuurhoek,"9",Nisse
"158768641","4434AR",Sebastiaanstraat,"1",Kwadendamme
"158768642","4434AR",Sebastiaanstraat,"10",Kwadendamme
"158768643","4434AR",Sebastiaanstraat,"11",Kwadendamme
"158768644","4434AR",Sebastiaanstraat,"12",Kwadendamme
"158768645","4434AR",Sebastiaanstraat,"13",Kwadendamme
"158768646","4434AR",Sebastiaanstraat,"14",Kwadendamme
"158768647","4434AR",Sebastiaanstraat,"15",Kwadendamme
"158768648","4434AR",Sebastiaanstraat,"15A",Kwadendamme
"158768649","4434AR",Sebastiaanstraat,"17",Kwadendamme
"158768650","4434AR",Sebastiaanstraat,"18",Kwadendamme
"158768651","4434AR",Sebastiaanstraat,"19",Kwadendamme
"158768652","4434AR",Sebastiaanstraat,"2",Kwadendamme
"158768653","4434AR",Sebastiaanstraat,"21",Kwadendamme
"158768654","4434AR",Sebastiaanstraat,"23",Kwadendamme
"158768655","4434AR",Sebastiaanstraat,"3",Kwadendamme
"158768656","4434AR",Sebastiaanstraat,"4",Kwadendamme
"158768657","4434AR",Sebastiaanstraat,"5",Kwadendamme
"158768658","4434AR",Sebastiaanstraat,"6",Kwadendamme
"158768659","4434AR",Sebastiaanstraat,"7",Kwadendamme
"158768660","4434AR",Sebastiaanstraat,"8",Kwadendamme
"158768661","4434AR",Sebastiaanstraat,"9",Kwadendamme
"158768662","4431DZ",Seringestraat,"1",'s-Gravenpolder
"158768663","4431DZ",Seringestraat,"10",'s-Gravenpolder
"158768664","4431DZ",Seringestraat,"11",'s-Gravenpolder
"158768665","4431DZ",Seringestraat,"12",'s-Gravenpolder
"158768666","4431DZ",Seringestraat,"13",'s-Gravenpolder
"158768667","4431DZ",Seringestraat,"14",'s-Gravenpolder
"158768668","4431DZ",Seringestraat,"15",'s-Gravenpolder
"158768669","4431DZ",Seringestraat,"16",'s-Gravenpolder
"158768670","4431DZ",Seringestraat,"17",'s-Gravenpolder
"158768671","4431DZ",Seringestraat,"18",'s-Gravenpolder
"158768672","4431DZ",Seringestraat,"2",'s-Gravenpolder
"158768673","4431DZ",Seringestraat,"20",'s-Gravenpolder
"158768674","4431DZ",Seringestraat,"22",'s-Gravenpolder
"158768675","4431DZ",Seringestraat,"24",'s-Gravenpolder
"158768676","4431DZ",Seringestraat,"26",'s-Gravenpolder
"158768677","4431DZ",Seringestraat,"28",'s-Gravenpolder
"158768678","4431DZ",Seringestraat,"3",'s-Gravenpolder
"158768679","4431DZ",Seringestraat,"4",'s-Gravenpolder
